total_steps,episode,episode_steps,episode_reward,episode_time,win,repeated,loss,epsilon,intrinsic_reward
7826,212,40,10.452434403903448,5.043302059173584,False,0,4.488954544067383,0.0,0.0
7852,213,26,8.488111076506614,3.1037728786468506,True,0,4.437586784362793,0.0,0.0
7951,214,99,15.345868176753624,24.385802507400513,False,0,3.318099021911621,0.0,0.0
7980,215,29,2.1651495558758778,2.7492949962615967,True,0,1.2573254108428955,0.0,0.0
8030,216,50,14.512548968340042,60.31265640258789,False,0,4.654542446136475,0.0,0.0
8055,217,25,7.291016108452513,2.440767526626587,False,0,3.7407472133636475,0.0,0.0
8096,218,41,10.1385975551743,4.956049203872681,True,0,4.631502151489258,0.0,0.0
8132,219,36,15.221877899347662,3.347005605697632,True,0,2.791914939880371,0.0,0.0
8186,220,54,5.697755226518718,9.933716535568237,False,0,5.162382125854492,0.0,0.0
8220,221,34,7.0559295274816565,3.507521390914917,False,0,4.746736526489258,0.0,0.0
8273,222,53,7.254094697895187,8.166095972061157,False,0,2.6530871391296387,0.0,0.0
8339,223,66,14.543835188552498,12.352721214294434,True,0,4.637295722961426,0.0,0.0
8384,224,45,7.254818068244109,7.443525791168213,False,0,4.067744255065918,0.0,0.0
8418,225,34,8.858690802432104,4.8778345584869385,False,0,2.9745757579803467,0.0,0.0
8492,226,74,6.4561446556816975,16.960707426071167,True,0,2.8388853073120117,0.0,0.0
8516,227,24,5.897550508599738,2.265047788619995,False,0,3.4702908992767334,0.0,0.0
8543,228,27,7.409571954537128,4.3566577434539795,False,0,3.9031143188476562,0.0,0.0
8577,229,34,11.740244580340269,3.639058828353882,True,0,4.626928329467773,0.0,0.0
8618,230,41,3.7970910472500705,6.158611297607422,True,0,4.949836254119873,0.0,0.0
8656,231,38,8.68175546278546,4.470920562744141,True,0,3.0280232429504395,0.0,0.0
8732,232,76,10.386601605183106,15.261247396469116,False,0,3.9077975749969482,0.0,0.0
8751,233,19,6.282195771818278,1.7032651901245117,False,0,3.5829761028289795,0.0,0.0
8783,234,32,8.621032894210899,4.620107173919678,False,0,3.1170966625213623,0.0,0.0
8832,235,49,10.331590774226381,7.758516073226929,False,0,3.868992328643799,0.0,0.0
8856,236,24,4.02433953901287,2.2187631130218506,False,0,3.5386886596679688,0.0,0.0
8948,237,92,15.515905394500063,22.55679702758789,True,0,3.7950613498687744,0.0,0.0
8980,238,32,9.547203325311262,3.729875087738037,False,0,1.857099175453186,0.0,0.0
9053,239,73,13.28684985199944,73.9439013004303,False,0,3.011075496673584,0.0,0.0
9103,240,50,11.758732385608376,7.421905994415283,True,0,5.631346702575684,0.0,0.0
9121,241,18,2.0972411205188464,1.7097530364990234,False,0,3.9509224891662598,0.0,0.0
9156,242,35,10.07898290596624,5.264947175979614,True,0,4.390015602111816,0.0,0.0
9273,243,117,19.160537880755694,31.238181591033936,False,0,6.141468524932861,0.0,0.0
