total_steps,episode,episode_steps,episode_reward,episode_time,win,repeated,intrinsic_reward,loss,epsilon
6909,192,35,2230.0,2.82285737991333,False,0,0.0,26562.203125,0.93098908
6938,193,29,1722.5,3.363860845565796,True,0,0.0,33310.765625,0.93069937
6975,194,37,1882.5,2.9179253578186035,True,0,0.0,34262.15625,0.93032974
7005,195,30,2213.75,3.38713002204895,False,0,0.0,26289.158203125,0.93003004
7047,196,42,1852.5,4.834745168685913,True,0,0.0,25869.056640625,0.92961046
7072,197,25,1603.75,1.8684353828430176,False,0,0.0,19738.40234375,0.92936071
7096,198,24,1960.0,1.6270592212677002,True,0,0.0,44531.6953125,0.92912095
7132,199,36,2326.25,4.074552297592163,True,0,0.0,48673.6328125,0.9287613100000001
7175,200,43,2167.5,5.087189197540283,True,0,0.0,38644.5859375,0.92833174
7205,201,30,2133.75,2.2789134979248047,False,0,0.0,19881.5,0.92803204
7246,202,41,2047.5,4.282033443450928,False,0,0.0,13546.0283203125,0.92762245
7278,203,32,2645.0,3.456366777420044,True,0,0.0,29061.99609375,0.92730277
7314,204,36,2262.5,3.156264305114746,False,0,0.0,76182.046875,0.92694313
7346,205,32,2145.0,3.3048789501190186,True,0,0.0,15106.892578125,0.92662345
7381,206,35,1267.5,3.1660349369049072,False,0,0.0,25346.62890625,0.9262738
7413,207,32,1957.5,4.208114147186279,False,0,0.0,39445.1796875,0.92595412
7449,208,36,2021.25,4.119087219238281,True,0,0.0,2802.146484375,0.92559448
7490,209,41,2105.0,6.070815801620483,True,0,0.0,32114.5,0.92518489
7528,210,38,2007.5,5.308687686920166,False,0,0.0,26664.73046875,0.92480527
7572,211,44,2065.0,5.591623783111572,False,0,0.0,61559.40625,0.92436571
7614,212,42,2680.0,5.217624664306641,True,0,0.0,45957.7890625,0.92394613
7674,213,60,2595.0,7.979822874069214,True,0,0.0,40681.078125,0.92334673
7715,214,41,1895.0,4.7022788524627686,True,0,0.0,98021.3984375,0.92293714
7751,215,36,2302.5,4.123606204986572,True,0,0.0,65064.2265625,0.9225775
7787,216,36,2505.0,3.1613271236419678,True,0,0.0,19207.529296875,0.92221786
7821,217,34,2217.5,3.9804911613464355,False,0,0.0,47066.0859375,0.9218782
7851,218,30,2455.0,2.4543044567108154,False,0,0.0,22402.611328125,0.9215785
7882,219,31,2285.0,3.3400185108184814,True,0,0.0,26686.650390625,0.9212688099999999
7934,220,52,2762.5,6.625286102294922,True,0,0.0,31015.751953125,0.92074933
7976,221,42,1780.0,5.05554986000061,False,0,0.0,41144.15625,0.9203297500000001
8017,222,41,1773.75,4.402737379074097,True,0,0.0,118210.8984375,0.91992016
8045,223,28,1885.0,2.6105003356933594,False,0,0.0,12085.171875,0.91964044
8069,224,24,1750.0,2.12276554107666,True,0,0.0,28611.11328125,0.91940068
8100,225,31,1760.0,3.72994065284729,False,0,0.0,24595.80859375,0.9190909899999999
8128,226,28,2680.0,2.333278179168701,False,0,0.0,71755.53125,0.91881127
8157,227,29,1575.0,2.3046395778656006,True,0,0.0,67728.265625,0.91852156
8202,228,45,2042.5,5.3403096199035645,True,0,0.0,38613.234375,0.9180720099999999
8246,229,44,2145.0,5.183781147003174,False,0,0.0,124184.9609375,0.91763245
8284,230,38,2417.5,4.580839157104492,True,0,0.0,24382.9453125,0.91725283
8322,231,38,1707.5,3.6504786014556885,False,0,0.0,18064.88671875,0.91687321
8343,232,21,1125.0,2.4631083011627197,False,0,0.0,30254.572265625,0.91666342
8367,233,24,1587.5,1.9573140144348145,False,0,0.0,18042.3046875,0.91642366
8396,234,29,1808.75,2.3372509479522705,True,0,0.0,8752.1279296875,0.91613395
8419,235,23,1300.0,2.89461612701416,True,0,0.0,28565.78125,0.91590418
8456,236,37,1757.5,3.4427685737609863,False,0,0.0,76404.1875,0.9155345500000001
8490,237,34,1292.5,3.898207426071167,False,0,0.0,24636.826171875,0.91519489
8511,238,21,2160.0,1.4535489082336426,True,0,0.0,167610.296875,0.9149851
8532,239,21,1702.5,1.5098254680633545,False,0,0.0,97142.953125,0.91477531
8573,240,41,2620.0,5.046142816543579,True,0,0.0,99507.2265625,0.9143657199999999
8602,241,29,1590.0,2.7840962409973145,False,0,0.0,80502.2734375,0.91407601
8645,242,43,1767.5,6.0095624923706055,False,0,0.0,144085.328125,0.91364644
8684,243,39,1785.0,4.6791932582855225,True,0,0.0,24039.978515625,0.91325683
8719,244,35,2030.0,3.1462221145629883,False,0,0.0,65639.1328125,0.91290718
8747,245,28,1825.0,3.440004348754883,True,0,0.0,51271.37109375,0.91262746
8767,246,20,952.5,1.6121149063110352,False,0,0.0,70244.5859375,0.91242766
8798,247,31,2040.0,2.24998140335083,False,0,0.0,23684.638671875,0.91211797
8831,248,33,1968.75,3.7010064125061035,False,0,0.0,43932.953125,0.9117883
8857,249,26,1192.5,2.141180992126465,False,0,0.0,53838.4765625,0.91152856
8893,250,36,1957.5,3.540644407272339,False,0,0.0,16968.427734375,0.91116892
8913,251,20,1397.5,2.6244235038757324,False,0,0.0,61191.09375,0.91096912
8948,252,35,1878.75,2.993628978729248,False,0,0.0,38994.98046875,0.91061947
8982,253,34,1380.0,4.051646947860718,True,0,0.0,37348.57421875,0.91027981
9018,254,36,1315.0,3.148714542388916,False,0,0.0,36569.6796875,0.90992017
9044,255,26,1900.0,3.1900761127471924,False,0,0.0,106804.53125,0.90966043
9078,256,34,1220.0,2.946913957595825,True,0,0.0,36572.90625,0.90932077
9104,257,26,2166.25,2.119439125061035,True,0,0.0,23742.400390625,0.90906103
9131,258,27,1930.0,3.2046656608581543,True,0,0.0,32883.8828125,0.9087913
9154,259,23,1691.25,1.9802632331848145,False,0,0.0,66750.1953125,0.9085615300000001
9187,260,33,2340.0,2.603386163711548,False,0,0.0,21502.783203125,0.90823186
9210,261,23,1617.5,3.3026914596557617,False,0,0.0,43542.24609375,0.90800209
9241,262,31,2055.0,3.3142082691192627,True,0,0.0,86002.0625,0.9076924
9278,263,37,2510.0,4.306500196456909,True,0,0.0,142904.953125,0.90732277
9322,264,44,1740.0,4.016764879226685,False,0,0.0,20072.23828125,0.9068832099999999
9355,265,33,1807.5,3.764876127243042,True,0,0.0,29611.46875,0.90655354
9387,266,32,2120.0,2.6268954277038574,False,0,0.0,78337.5859375,0.90623386
