total_steps,episode,episode_steps,episode_reward,episode_time,win,timestamp,repeated,intrinsic_reward,loss,epsilon
26000,680,36,-1.2686491259965156,105.11204719543457,False,2025-10-25 20:40:32,0,0.0,0.14422285556793213,0.74026999
26038,681,38,-1.1897690195649424,4.529469013214111,False,2025-10-25 20:42:19,0,0.0,1.478022575378418,0.73989037
26065,682,27,-1.3547095546212016,2.709009885787964,False,2025-10-25 20:42:23,0,0.0,0.18941061198711395,0.73962064
26094,683,29,-1.379247947754958,3.0164756774902344,False,2025-10-25 20:42:26,0,0.0,2.7304248809814453,0.7393309299999999
26122,684,28,-1.4187883760007907,2.616205930709839,False,2025-10-25 20:42:30,0,0.0,2.414149522781372,0.73905121
26157,685,35,1.5196344916376099,10.694882154464722,True,2025-10-25 20:42:42,0,0.0,2.1993088722229004,0.73870156
26187,686,30,-0.9908610993288192,3.0400145053863525,False,2025-10-25 20:42:46,0,0.0,1.0676240921020508,0.73840186
26210,687,23,-1.5922161362664795,2.0682849884033203,False,2025-10-25 20:42:49,0,0.0,1.8610575199127197,0.73817209
26246,688,36,-0.9765790900222608,3.150893449783325,False,2025-10-25 20:42:53,0,0.0,0.36820852756500244,0.7378124500000001
26285,689,39,-1.3371583134820648,4.531413316726685,False,2025-10-25 20:42:58,0,0.0,1.5546917915344238,0.73742284
26340,690,55,-1.2434030418250954,31.609119415283203,False,2025-10-25 20:43:30,0,0.0,3.8812572956085205,0.73687339
26392,691,52,-1.1891101035282945,6.2328832149505615,False,2025-10-25 20:43:38,0,0.0,2.31240177154541,0.7363539100000001
26428,692,36,-1.2555450655095792,3.7934484481811523,False,2025-10-25 20:43:43,0,0.0,0.9505510330200195,0.73599427
26490,693,62,-1.0255437992736798,25.622307062149048,False,2025-10-25 20:44:09,0,0.0,1.0482797622680664,0.73537489
26528,694,38,-1.12344293612528,5.396897315979004,False,2025-10-25 20:44:16,0,0.0,1.5460972785949707,0.73499527
26596,695,68,-1.0825301601369932,15.346489667892456,False,2025-10-25 20:44:32,0,0.0,1.0363848209381104,0.73431595
26681,696,85,-1.1049223944665925,16.556089639663696,False,2025-10-25 20:44:49,0,0.0,0.24459601938724518,0.7334668
26715,697,34,-1.3533939017195167,3.366365909576416,False,2025-10-25 20:44:54,0,0.0,1.3021892309188843,0.73312714
26741,698,26,-1.2587916100862808,2.3157906532287598,False,2025-10-25 20:44:58,0,0.0,2.247220277786255,0.7328674
26768,699,27,-1.680719428421512,2.7279770374298096,False,2025-10-25 20:45:02,0,0.0,0.4359384775161743,0.73259767
26802,700,34,-1.2745279013597863,3.59446120262146,False,2025-10-25 20:45:07,0,0.0,0.8722189664840698,0.73225801
26850,701,48,-1.249971592392742,5.722238302230835,False,2025-10-25 20:45:15,0,0.0,0.8195419311523438,0.73177849
26865,702,15,-1.5298776978417266,1.2152414321899414,False,2025-10-25 20:45:17,0,0.0,0.5584964752197266,0.73162864
26905,703,40,-1.6779855595667872,7.219257593154907,False,2025-10-25 20:45:27,0,0.0,0.5282568335533142,0.73122904
26941,704,36,-1.5056334062389993,3.5287692546844482,False,2025-10-25 20:45:31,0,0.0,1.0476152896881104,0.7308694
26961,705,20,-1.8189672293243664,1.742013931274414,False,2025-10-25 20:45:34,0,0.0,0.35485488176345825,0.7306695999999999
26991,706,30,-1.2136092976540642,3.5736284255981445,False,2025-10-25 20:45:38,0,0.0,1.045128345489502,0.7303699
27081,707,90,1.4867368818681361,111.99872756004333,True,2025-10-25 20:47:31,0,0.0,0.5698590874671936,0.7294708000000001
27112,708,31,-1.588797996733749,3.410756826400757,False,2025-10-25 20:47:36,0,0.0,0.19461336731910706,0.72916111
27139,709,27,1.3624846964132031,2.209869384765625,True,2025-10-25 20:47:42,0,0.0,5.070866107940674,0.72889138
27191,710,52,1.2828805422192613,6.838805675506592,True,2025-10-25 20:47:49,0,0.0,1.0708051919937134,0.7283719
27225,711,34,-1.3919922413887518,4.317542791366577,False,2025-10-25 20:47:55,0,0.0,0.46472203731536865,0.72803224
27268,712,43,1.1816194163181823,5.917898893356323,True,2025-10-25 20:48:01,0,0.0,1.5156352519989014,0.72760267
27304,713,36,-1.7814979283791654,4.538868188858032,False,2025-10-25 20:48:07,0,0.0,0.446010947227478,0.72724303
27377,714,73,-1.0281448292966657,25.900946855545044,False,2025-10-25 20:48:34,0,0.0,0.813346266746521,0.72651376
27414,715,37,-1.173814828806838,4.525339841842651,False,2025-10-25 20:48:40,0,0.0,0.5148796439170837,0.72614413
27446,716,32,-1.5830594948291508,6.2959394454956055,False,2025-10-25 20:48:47,0,0.0,1.2672388553619385,0.72582445
27497,717,51,-1.3332282605067882,6.10098934173584,False,2025-10-25 20:48:53,0,0.0,0.8067618608474731,0.72531496
27542,718,45,-1.045652880777436,5.270817279815674,False,2025-10-25 20:48:59,0,0.0,2.543433427810669,0.72486541
27595,719,53,-1.0610062590301033,7.596486568450928,False,2025-10-25 20:49:08,0,0.0,0.09364104270935059,0.72433594
27615,720,20,-1.583622641509434,3.886380434036255,False,2025-10-25 20:49:12,0,0.0,0.9255943298339844,0.7241361399999999
27646,721,31,-1.629965811965812,3.019094467163086,False,2025-10-25 20:49:16,0,0.0,0.2868652641773224,0.72382645
27682,722,36,-1.390449051059331,4.593095302581787,False,2025-10-25 20:49:22,0,0.0,0.2398623526096344,0.72346681
27717,723,35,-0.9686210206140913,3.8641321659088135,False,2025-10-25 20:49:26,0,0.0,2.0179402828216553,0.7231171599999999
27750,724,33,-1.2621668005657236,3.344799757003784,False,2025-10-25 20:49:31,0,0.0,0.1448889523744583,0.72278749
27816,725,66,-1.6034122984056673,19.13479471206665,False,2025-10-25 20:49:50,0,0.0,1.3672091960906982,0.72212815
27864,726,48,-1.3348037141207894,6.124528169631958,False,2025-10-25 20:49:57,0,0.0,0.12385466694831848,0.72164863
27888,727,24,-1.2965319148936172,3.126627206802368,False,2025-10-25 20:50:01,0,0.0,0.19611869752407074,0.72140887
27921,728,33,-1.6639080993269901,4.068411111831665,False,2025-10-25 20:50:07,0,0.0,0.11979415267705917,0.7210791999999999
27951,729,30,-1.8500145004657185,3.421255350112915,False,2025-10-25 20:50:11,0,0.0,0.26533862948417664,0.7207794999999999
27969,730,18,-1.8710000000000002,1.9021453857421875,False,2025-10-25 20:50:14,0,0.0,0.2605510950088501,0.7205996800000001
28037,731,68,-1.17969243208355,87.14778518676758,False,2025-10-25 20:51:42,0,0.0,0.4420102536678314,0.7199203599999999
28075,732,38,-0.9911646233325624,4.714133262634277,False,2025-10-25 20:51:50,0,0.0,0.7388349175453186,0.71954074
28111,733,36,-1.3217077718198638,4.30929160118103,False,2025-10-25 20:51:56,0,0.0,0.3599887192249298,0.7191810999999999
28138,734,27,-1.1588779151268003,2.816032648086548,False,2025-10-25 20:52:01,0,0.0,0.9419562816619873,0.71891137
28172,735,34,1.4178539552496765,4.1134033203125,True,2025-10-25 20:52:07,0,0.0,1.0287456512451172,0.71857171
28206,736,34,-1.3514348683284045,13.222021102905273,False,2025-10-25 20:52:21,0,0.0,0.08634506165981293,0.7182320499999999
28224,737,18,-2.0083046357615895,1.3977575302124023,False,2025-10-25 20:52:25,0,0.0,0.18947428464889526,0.7180522300000001
28259,738,35,-1.2933831483454545,3.5127482414245605,False,2025-10-25 20:52:30,0,0.0,0.30172282457351685,0.71770258
28306,739,47,-1.060574942464526,6.208678960800171,False,2025-10-25 20:52:37,0,0.0,0.10574986040592194,0.7172330499999999
28337,740,31,-1.36793893129771,3.226015567779541,False,2025-10-25 20:52:41,0,0.0,0.09979524463415146,0.71692336
28372,741,35,-1.1956893748539075,3.6452765464782715,False,2025-10-25 20:52:45,0,0.0,0.16408024728298187,0.71657371
28427,742,55,-0.9497598921880591,9.653643608093262,False,2025-10-25 20:52:56,0,0.0,0.7064821124076843,0.71602426
28450,743,23,-1.634982729746703,2.4702401161193848,False,2025-10-25 20:52:59,0,0.0,0.6801443696022034,0.71579449
28487,744,37,-1.237297759244198,4.938247442245483,False,2025-10-25 20:53:05,0,0.0,0.17279459536075592,0.7154248599999999
28521,745,34,-1.2548917826501196,3.555537462234497,False,2025-10-25 20:53:10,0,0.0,1.6233528852462769,0.7150852
28569,746,48,-1.097376135412026,5.253792762756348,False,2025-10-25 20:53:16,0,0.0,0.34237638115882874,0.71460568
28608,747,39,-1.5625001028748482,17.104439735412598,False,2025-10-25 20:53:33,0,0.0,0.19318139553070068,0.71421607
28637,748,29,-1.3252901784813667,3.757425308227539,False,2025-10-25 20:53:41,0,0.0,0.4519660472869873,0.71392636
28682,749,45,1.6166656390333354,6.007591485977173,True,2025-10-25 20:53:49,0,0.0,0.2677726745605469,0.71347681
28706,750,24,1.728344270570419,2.2462306022644043,True,2025-10-25 20:53:52,0,0.0,0.2991887331008911,0.71323705
28779,751,73,1.3184142851978482,29.291269063949585,True,2025-10-25 20:54:22,0,0.0,0.1793195754289627,0.71250778
28816,752,37,-1.2764258555133081,3.9977736473083496,False,2025-10-25 20:54:27,0,0.0,0.16400887072086334,0.7121381499999999
28864,753,48,1.1396956810609793,6.562244653701782,True,2025-10-25 20:54:34,0,0.0,0.26137712597846985,0.7116586300000001
28910,754,46,-1.1953949352463167,8.036349296569824,False,2025-10-25 20:54:43,0,0.0,0.11595796793699265,0.71119909
28938,755,28,-0.955525410209425,2.4817941188812256,False,2025-10-25 20:54:47,0,0.0,0.6958122849464417,0.71091937
28971,756,33,1.4724149511437634,22.767956495285034,True,2025-10-25 20:55:11,0,0.0,1.0672073364257812,0.7105897
29028,757,57,-1.5101015701583487,158.09604573249817,False,2025-10-25 20:57:52,0,0.0,0.11510114371776581,0.71002027
29091,758,63,1.4298126412216008,19.807705879211426,True,2025-10-25 20:58:15,0,0.0,1.2375290393829346,0.7093909
29126,759,35,1.5300312664912572,4.3663060665130615,True,2025-10-25 20:58:20,0,0.0,1.215842604637146,0.7090412500000001
29175,760,49,-1.2435547967737604,9.416709423065186,False,2025-10-25 20:58:31,0,0.0,1.8921945095062256,0.70855174
29301,761,126,-1.1671219188656052,63.09801483154297,False,2025-10-25 20:59:36,0,0.0,0.5196954607963562,0.707293
29337,762,36,-1.2764389671361502,5.9448981285095215,False,2025-10-25 20:59:44,0,0.0,0.12996914982795715,0.7069333600000001
29364,763,27,-1.1870077217025707,15.697052478790283,False,2025-10-25 21:00:02,0,0.0,0.12409155070781708,0.70666363
29418,764,54,-1.1912731579317715,12.711905002593994,False,2025-10-25 21:00:16,0,0.0,0.37952181696891785,0.70612417
29460,765,42,-1.4166330786094186,7.7997047901153564,False,2025-10-25 21:00:26,0,0.0,0.543086051940918,0.70570459
29487,766,27,-0.9578246458166267,4.74416971206665,False,2025-10-25 21:00:32,0,0.0,0.27381759881973267,0.70543486
29524,767,37,1.6749869507533512,5.836705923080444,True,2025-10-25 21:00:39,0,0.0,0.09195329993963242,0.70506523
29551,768,27,-1.5344348612400993,4.233002662658691,False,2025-10-25 21:00:45,0,0.0,0.10777707397937775,0.7047955
29589,769,38,-1.280512694329029,42.64605522155762,False,2025-10-25 21:01:29,0,0.0,0.11847659945487976,0.70441588
29625,770,36,-1.1921992641140624,7.819193601608276,False,2025-10-25 21:01:40,0,0.0,0.09192276746034622,0.70405624
29683,771,58,-1.4235685059795726,12.467735052108765,False,2025-10-25 21:01:54,0,0.0,0.34355202317237854,0.70347682
29721,772,38,-1.149159759547113,6.172848463058472,False,2025-10-25 21:02:01,0,0.0,1.1694555282592773,0.7030972
29778,773,57,1.3334809722043,95.6203396320343,True,2025-10-25 21:03:38,0,0.0,0.494828999042511,0.70252777
29820,774,42,-1.8385082198758917,11.700900316238403,False,2025-10-25 21:03:54,0,0.0,0.09367755055427551,0.7021081899999999
29854,775,34,1.412798095303768,6.169883966445923,True,2025-10-25 21:04:02,0,0.0,0.11729923635721207,0.7017685300000001
29880,776,26,-1.3084314868804663,5.425009727478027,False,2025-10-25 21:04:10,0,0.0,0.09550323337316513,0.70150879
29904,777,24,-1.5503216333216336,4.0054144859313965,False,2025-10-25 21:04:16,0,0.0,0.8659535050392151,0.70126903
29939,778,35,-1.4764815411471988,6.261778116226196,False,2025-10-25 21:04:25,0,0.0,0.11769063025712967,0.70091938
29970,779,31,-1.4883388777657993,26.732943058013916,False,2025-10-25 21:04:53,0,0.0,0.7528680562973022,0.7006096900000001
30029,780,59,-1.5342487577487713,159.93329620361328,False,2025-10-25 21:07:35,0,0.0,3.1642005443573,0.7000202799999999
30065,781,36,-1.0414641581344612,5.5153725147247314,False,2025-10-25 21:07:48,0,0.0,0.06103619933128357,0.6996606400000001
30096,782,31,1.875873156486322,4.7252562046051025,True,2025-10-25 21:07:55,0,0.0,0.8797810673713684,0.69935095
30124,783,28,1.7256815591713037,45.10619115829468,True,2025-10-25 21:08:42,0,0.0,6.585039138793945,0.6990712299999999
30169,784,45,-1.3856368366793732,9.172010660171509,False,2025-10-25 21:08:57,0,0.0,3.823397397994995,0.69862168
30215,785,46,-1.3396335512299162,11.366462707519531,False,2025-10-25 21:09:12,0,0.0,0.12291702628135681,0.69816214
30248,786,33,-1.2003010470999094,8.580447912216187,False,2025-10-25 21:09:22,0,0.0,0.1766335368156433,0.69783247
30283,787,35,-1.1906729814261539,7.015124320983887,False,2025-10-25 21:09:31,0,0.0,0.23748299479484558,0.6974828200000001
30314,788,31,-1.5364136224573466,5.241961240768433,False,2025-10-25 21:09:39,0,0.0,1.1896921396255493,0.6971731299999999
30354,789,40,-0.9260764978747219,39.753010749816895,False,2025-10-25 21:10:20,0,0.0,0.1938023716211319,0.69677353
30386,790,32,-1.3480461623607405,4.086507081985474,False,2025-10-25 21:10:27,0,0.0,0.2431550920009613,0.6964538499999999
30435,791,49,1.3685352633826622,6.140773057937622,True,2025-10-25 21:10:34,0,0.0,0.7580958604812622,0.69596434
30469,792,34,-1.4156917973459322,3.8303616046905518,False,2025-10-25 21:10:38,0,0.0,0.2579576373100281,0.69562468
30515,793,46,-1.0035598455598458,5.846251010894775,False,2025-10-25 21:10:45,0,0.0,1.2742928266525269,0.69516514
30543,794,28,-1.6086878440574925,11.127520322799683,False,2025-10-25 21:10:57,0,0.0,0.09375061094760895,0.69488542
30589,795,46,-1.0095986605986607,9.040263891220093,False,2025-10-25 21:11:07,0,0.0,0.14869487285614014,0.69442588
30638,796,49,1.379645046210767,9.10854959487915,True,2025-10-25 21:11:18,0,0.0,0.08914440125226974,0.6939363700000001
30691,797,53,-1.097247209034383,11.897359848022461,False,2025-10-25 21:11:31,0,0.0,1.568913221359253,0.6934069
30728,798,37,-1.5110861633208459,7.158702373504639,False,2025-10-25 21:11:39,0,0.0,0.3827419579029083,0.69303727
30856,799,128,-0.9960801402420767,63.47291851043701,False,2025-10-25 21:12:44,0,0.0,0.4590560495853424,0.6917585500000001
30871,800,15,-1.661004114017044,3.331845998764038,False,2025-10-25 21:12:51,0,0.0,2.436441659927368,0.6916087
30905,801,34,-1.1935667026408627,5.0440497398376465,False,2025-10-25 21:13:00,0,0.0,1.3757336139678955,0.69126904
30934,802,29,-1.7240000000000002,5.5925986766815186,False,2025-10-25 21:13:08,0,0.0,0.13034114241600037,0.69097933
30960,803,26,-1.5056153846153848,5.315120697021484,False,2025-10-25 21:13:17,0,0.0,0.6085524559020996,0.69071959
30996,804,36,-1.0815663901555996,6.779268026351929,False,2025-10-25 21:13:25,0,0.0,0.1018529161810875,0.6903599499999999
31032,805,36,-1.623663960731753,272.3056888580322,False,2025-10-25 21:17:59,0,0.0,0.15453587472438812,0.6900003100000001
31059,806,27,-1.5307747272766241,6.3134849071502686,False,2025-10-25 21:18:11,0,0.0,1.5765293836593628,0.68973058
31099,807,40,1.4748529891475026,7.924914121627808,True,2025-10-25 21:18:21,0,0.0,2.0475027561187744,0.68933098
31138,808,39,-1.4121038954780665,7.523881196975708,False,2025-10-25 21:18:30,0,0.0,0.6239197254180908,0.68894137
31165,809,27,-1.1528501891944214,4.0308005809783936,False,2025-10-25 21:18:36,0,0.0,0.18788626790046692,0.68867164
31223,810,58,-1.038184202007818,45.37868666648865,False,2025-10-25 21:19:23,0,0.0,0.21392768621444702,0.6880922199999999
31275,811,52,-1.1543794095998017,10.913456678390503,False,2025-10-25 21:19:36,0,0.0,1.1393417119979858,0.68757274
31312,812,37,-1.368,7.033258438110352,False,2025-10-25 21:19:44,0,0.0,0.9592575430870056,0.68720311
31348,813,36,-1.1092307692307692,7.139420509338379,False,2025-10-25 21:19:53,0,0.0,0.10819865018129349,0.6868434699999999
31381,814,33,-1.4784329886130179,6.464280128479004,False,2025-10-25 21:20:01,0,0.0,0.10273769497871399,0.6865138
31413,815,32,-1.1700666428343218,19.937838077545166,False,2025-10-25 21:20:23,0,0.0,0.11004562675952911,0.6861941199999999
31445,816,32,-1.5820730705453594,5.839446783065796,False,2025-10-25 21:20:31,0,0.0,3.1060235500335693,0.6858744400000001
31480,817,35,-1.0664258854679969,6.193645477294922,False,2025-10-25 21:20:38,0,0.0,1.4598408937454224,0.68552479
31529,818,49,1.4955019100222773,9.337029695510864,True,2025-10-25 21:20:49,0,0.0,0.3593733310699463,0.6850352799999999
31567,819,38,-1.1426098822402349,8.176501750946045,False,2025-10-25 21:20:59,0,0.0,1.9197860956192017,0.68465566
31621,820,54,-0.8160905714452829,42.66593360900879,False,2025-10-25 21:21:44,0,0.0,1.1207921504974365,0.6841162000000001
31653,821,32,-1.2330956496686833,6.777335166931152,False,2025-10-25 21:21:55,0,0.0,0.11125081777572632,0.68379652
31681,822,28,1.590147663146693,5.590409517288208,True,2025-10-25 21:22:03,0,0.0,0.1673440933227539,0.6835168
31759,823,78,1.3867237526062262,90.83739376068115,True,2025-10-25 21:23:36,0,0.0,0.957491397857666,0.68273758
31798,824,39,-1.5041416218654837,9.053908824920654,False,2025-10-25 21:23:49,0,0.0,0.9728696942329407,0.68234797
31833,825,35,-1.3472758881844487,7.946962356567383,False,2025-10-25 21:23:59,0,0.0,0.3745715916156769,0.6819983199999999
31873,826,40,-1.057297547027657,10.826115369796753,False,2025-10-25 21:24:12,0,0.0,0.1774057149887085,0.68159872
31920,827,47,-1.100251266128674,12.668769121170044,False,2025-10-25 21:24:27,0,0.0,0.18582302331924438,0.68112919
31962,828,42,-1.1353045453798498,8.28939700126648,False,2025-10-25 21:24:38,0,0.0,0.49479639530181885,0.6807096100000001
31997,829,35,-1.2577075711110552,65.75842571258545,False,2025-10-25 21:25:46,0,0.0,0.2931930422782898,0.68035996
32027,830,30,1.1767899491141218,169.20667243003845,True,2025-10-25 21:28:41,0,0.0,0.9981633424758911,0.6800602600000001
32070,831,43,-1.252812256819351,10.387901782989502,False,2025-10-25 21:29:07,0,0.0,0.12563204765319824,0.67963069
32106,832,36,-1.4867209995552724,50.691253662109375,False,2025-10-25 21:30:00,0,0.0,0.2915182113647461,0.67927105
32139,833,33,-1.4810452380921193,5.5201451778411865,False,2025-10-25 21:30:08,0,0.0,0.13613757491111755,0.6789413799999999
32172,834,33,-1.9099909502262444,5.314342498779297,False,2025-10-25 21:30:15,0,0.0,0.07577331364154816,0.67861171
32210,835,38,-1.0240485327910043,7.396247863769531,False,2025-10-25 21:30:24,0,0.0,0.05636180564761162,0.6782320900000001
32287,836,77,1.41708494114488,36.34149408340454,True,2025-10-25 21:31:02,0,0.0,0.5973222255706787,0.67746286
32327,837,40,-0.9247327457716943,8.257664203643799,False,2025-10-25 21:31:14,0,0.0,0.23361428081989288,0.67706326
32371,838,44,1.2057911883304249,9.870918035507202,True,2025-10-25 21:31:26,0,0.0,0.5010116100311279,0.6766236999999999
32414,839,43,-1.6606692015209128,8.173482656478882,False,2025-10-25 21:31:36,0,0.0,0.11551785469055176,0.6761941300000001
32446,840,32,1.9632225463667625,5.2549378871917725,True,2025-10-25 21:31:42,0,0.0,0.3071167767047882,0.67587445
32479,841,33,-1.2771538461538463,5.7516632080078125,False,2025-10-25 21:31:49,0,0.0,1.5507960319519043,0.6755447800000001
32508,842,29,-1.4588235294117649,85.1834180355072,False,2025-10-25 21:33:17,0,0.0,0.10949218273162842,0.67525507
32542,843,34,-1.4084105011101098,7.277141809463501,False,2025-10-25 21:33:29,0,0.0,0.31216898560523987,0.6749154100000001
32572,844,30,-1.5278589191774272,6.080943822860718,False,2025-10-25 21:33:36,0,0.0,0.15887236595153809,0.67461571
32605,845,33,-1.262717448101162,7.315476179122925,False,2025-10-25 21:33:46,0,0.0,0.3870866298675537,0.67428604
32653,846,48,1.2878966832664316,11.109830617904663,True,2025-10-25 21:33:59,0,0.0,0.0677930936217308,0.6738065200000001
32680,847,27,-1.9728847247661085,5.626339435577393,False,2025-10-25 21:34:06,0,0.0,0.20664569735527039,0.67353679
32714,848,34,-1.5523645599005906,6.662153244018555,False,2025-10-25 21:34:15,0,0.0,0.17961488664150238,0.67319713
32739,849,25,-1.9814728524175458,4.54277229309082,False,2025-10-25 21:34:21,0,0.0,0.09622195363044739,0.67294738
32794,850,55,-0.9291428975775733,69.39480757713318,False,2025-10-25 21:35:33,0,0.0,0.07970898598432541,0.67239793
32842,851,48,-1.0901049916597896,11.816725254058838,False,2025-10-25 21:35:49,0,0.0,1.387640118598938,0.67191841
32860,852,18,-1.7341666666666669,3.3696882724761963,False,2025-10-25 21:35:55,0,0.0,1.7182271480560303,0.67173859
32887,853,27,-0.9237493349251874,4.362168073654175,False,2025-10-25 21:36:02,0,0.0,0.13647407293319702,0.6714688600000001
32918,854,31,-1.3364701912771764,5.937700510025024,False,2025-10-25 21:36:10,0,0.0,0.13425439596176147,0.6711591699999999
32959,855,41,1.417669172932331,8.259721279144287,True,2025-10-25 21:36:21,0,0.0,0.25486329197883606,0.6707495800000001
32981,856,22,-1.217922242086974,105.96805620193481,False,2025-10-25 21:38:09,0,0.0,0.09901168197393417,0.6705298
33029,857,48,-1.3974340918979469,233.2496349811554,False,2025-10-25 21:42:08,0,0.0,0.07954218983650208,0.67005028
33060,858,31,-1.1019209471113152,5.501596927642822,False,2025-10-25 21:42:17,0,0.0,1.0447801351547241,0.66974059
33085,859,25,-1.5797651812514433,5.36488151550293,False,2025-10-25 21:42:25,0,0.0,0.7289334535598755,0.6694908399999999
33128,860,43,-1.0832662001963713,9.120707273483276,False,2025-10-25 21:42:37,0,0.0,0.07810977101325989,0.66906127
33160,861,32,-1.434721600042162,5.96298623085022,False,2025-10-25 21:42:45,0,0.0,0.11723168939352036,0.66874159
33186,862,26,-1.6219264048320654,32.28585243225098,False,2025-10-25 21:43:20,0,0.0,0.16077102720737457,0.66848185
33240,863,54,1.384056378367005,18.757905960083008,True,2025-10-25 21:43:46,0,0.0,0.16364285349845886,0.66794239
33272,864,32,-1.5638667330017495,7.734272003173828,False,2025-10-25 21:43:56,0,0.0,0.07216990739107132,0.6676227100000001
33321,865,49,-1.1087192891044215,11.941518545150757,False,2025-10-25 21:44:10,0,0.0,0.16545502841472626,0.6671332
33365,866,44,-1.1107510659399191,10.200716257095337,False,2025-10-25 21:44:22,0,0.0,0.48801764845848083,0.6666936400000001
33387,867,22,-1.4608390459588492,4.342593669891357,False,2025-10-25 21:44:28,0,0.0,0.07620756328105927,0.66647386
33438,868,51,1.2891114239170487,72.91460680961609,True,2025-10-25 21:45:43,0,0.0,0.23315435647964478,0.66596437
33470,869,32,-1.559883279324974,4.820814609527588,False,2025-10-25 21:45:59,0,0.0,0.6205639839172363,0.66564469
33504,870,34,-1.4241742979268714,4.702349901199341,False,2025-10-25 21:46:04,0,0.0,0.5218116641044617,0.6653050300000001
33545,871,41,-1.2719090812980804,5.041393041610718,False,2025-10-25 21:46:11,0,0.0,0.341460645198822,0.66489544
33602,872,57,1.5244489187656525,8.661051511764526,True,2025-10-25 21:46:21,0,0.0,31.759668350219727,0.66432601
33626,873,24,-1.3070134730208893,27.80902671813965,False,2025-10-25 21:46:50,0,0.0,8.276604652404785,0.66408625
33650,874,24,-1.4765820895522388,4.00930643081665,False,2025-10-25 21:46:57,0,0.0,5.092813491821289,0.6638464900000001
33666,875,16,-1.704636363636364,3.4998626708984375,False,2025-10-25 21:47:03,0,0.0,0.151988685131073,0.66368665
33708,876,42,1.3534293551794767,11.794650554656982,True,2025-10-25 21:47:18,0,0.0,9.091558456420898,0.6632670700000001
33753,877,45,-1.5621140231420934,7.237941265106201,False,2025-10-25 21:47:26,0,0.0,6.5657501220703125,0.6628175199999999
33779,878,26,1.5204479694663806,3.2826263904571533,True,2025-10-25 21:47:31,0,0.0,2.350663185119629,0.66255778
33806,879,27,-1.4190955424926794,3.5591893196105957,False,2025-10-25 21:47:35,0,0.0,2.5021767616271973,0.6622880499999999
33828,880,22,-1.647175572519084,2.186598539352417,False,2025-10-25 21:47:39,0,0.0,8.73422622680664,0.66206827
33867,881,39,-1.199280104148734,7.691934108734131,False,2025-10-25 21:47:49,0,0.0,2.4537510871887207,0.66167866
33924,882,57,-0.8819682736443788,155.85137605667114,False,2025-10-25 21:50:27,0,0.0,1.956296443939209,0.6611092300000001
33955,883,31,-1.2524616660741794,3.129549026489258,False,2025-10-25 21:50:35,0,0.0,0.22772376239299774,0.66079954
33980,884,25,-1.2758257512170557,2.9592385292053223,False,2025-10-25 21:50:40,0,0.0,0.3838140368461609,0.66054979
34028,885,48,-1.8755826391373733,304.6387529373169,False,2025-10-25 21:55:48,0,0.0,6.89578914642334,0.66007027
34069,886,41,1.9411920529801325,6.73531699180603,True,2025-10-25 21:56:00,0,0.0,0.40726903080940247,0.65966068
34096,887,27,-1.4738980174792449,6.522520542144775,False,2025-10-25 21:56:09,0,0.0,0.22451664507389069,0.65939095
34125,888,29,-1.3008925637527442,6.255568742752075,False,2025-10-25 21:56:18,0,0.0,0.29315462708473206,0.65910124
34150,889,25,-1.5425072672140678,4.796662092208862,False,2025-10-25 21:56:28,0,0.0,0.47069624066352844,0.65885149
34167,890,17,-1.7966533864541834,2.759340763092041,False,2025-10-25 21:56:34,0,0.0,10.245265007019043,0.6586816600000001
34191,891,24,-1.7316795947270947,4.955098390579224,False,2025-10-25 21:56:42,0,0.0,3.4315168857574463,0.6584419
34216,892,25,-1.802019947543351,5.400655031204224,False,2025-10-25 21:56:51,0,0.0,0.8888025879859924,0.65819215
34253,893,37,-1.2959212802902345,7.9470086097717285,False,2025-10-25 21:57:01,0,0.0,3.355874538421631,0.6578225200000001
34292,894,39,-1.6417004048582997,66.04509091377258,False,2025-10-25 21:58:09,0,0.0,5.829695224761963,0.65743291
34347,895,55,1.4848570401930088,15.862645149230957,True,2025-10-25 21:58:30,0,0.0,0.7773661613464355,0.65688346
34374,896,27,-1.1229512195121953,5.980506181716919,False,2025-10-25 21:58:38,0,0.0,0.5585761666297913,0.65661373
34410,897,36,-1.9970476791569447,8.795400857925415,False,2025-10-25 21:58:50,0,0.0,0.897964596748352,0.65625409
34431,898,21,-1.6158722619822166,5.002167463302612,False,2025-10-25 21:58:58,0,0.0,0.4482242465019226,0.6560443
34466,899,35,-1.466068469279813,8.250518560409546,False,2025-10-25 21:59:09,0,0.0,1.9367436170578003,0.65569465
34491,900,25,-1.0620553359683795,4.871508359909058,False,2025-10-25 21:59:19,0,0.0,1.6769216060638428,0.6554449
34539,901,48,-1.1839380648472875,71.58634567260742,False,2025-10-25 22:00:34,0,0.0,0.16535376012325287,0.6549653799999999
34566,902,27,-1.282754321471444,7.111084222793579,False,2025-10-25 22:00:48,0,0.0,2.6911985874176025,0.65469565
34595,903,29,-1.4150945138511681,6.139582633972168,False,2025-10-25 22:00:56,0,0.0,2.2618346214294434,0.65440594
34629,904,34,-1.2730381910442445,7.723636150360107,False,2025-10-25 22:01:06,0,0.0,4.570484638214111,0.65406628
34705,905,76,-1.245412154471863,132.70574188232422,False,2025-10-25 22:03:20,0,0.0,0.15891821682453156,0.6533070400000001
